,drug_name,excp_name,drug_smile,excp_smile,pair_smile,class
831,Chlorpromazine_Hcl,indomethacin,c1c2Sc3ccc(Cl)cc3N(c2ccc1)CCCN(C)C,Cc1n(c2c(cc(OC)cc2)c1CC(O)=O)C(c1ccc(cc1)Cl)=O,c1c2Sc3ccc(Cl)cc3N(c2ccc1)CCCN(C)C.Cc1n(c2c(cc(OC)cc2)c1CC(O)=O)C(c1ccc(cc1)Cl)=O,0
832,Chlorpromazine_Hcl,terpinyl_butyrate,c12ccccc1N(CCCN(C)C)c1cc(ccc1S2)Cl,CCCC(=O)OC(C)([C@H]1CC=C(C)CC1)C,c12ccccc1N(CCCN(C)C)c1cc(ccc1S2)Cl.CCCC(=O)OC(C)([C@H]1CC=C(C)CC1)C,1
833,Chlorpromazine_Hcl,hydrocortisone,c12N(CCCN(C)C)c3cc(Cl)ccc3Sc2cccc1,OCC([C@@]1(O)CC[C@@H]2[C@@]1(C[C@@H]([C@@H]1[C@]3(C)C(CC[C@H]12)=CC(CC3)=O)O)C)=O,c12N(CCCN(C)C)c3cc(Cl)ccc3Sc2cccc1.OCC([C@@]1(O)CC[C@@H]2[C@@]1(C[C@@H]([C@@H]1[C@]3(C)C(CC[C@H]12)=CC(CC3)=O)O)C)=O,0
834,Chlorpromazine_Hcl,candesartan_cilexetil,N(CCCN1c2c(ccc(c2)Cl)Sc2ccccc21)(C)C,[nH]1nc(nn1)-c1ccccc1-c1ccc(cc1)Cn1c2c(cccc2C(OC(C)OC(=O)OC2CCCCC2)=O)nc1OCC,N(CCCN1c2c(ccc(c2)Cl)Sc2ccccc21)(C)C.[nH]1nc(nn1)-c1ccccc1-c1ccc(cc1)Cn1c2c(cccc2C(OC(C)OC(=O)OC2CCCCC2)=O)nc1OCC,1
835,Chlorpromazine_Hcl,neohesperidin_DC,c1cc2c(Sc3c(N2CCCN(C)C)cc(Cl)cc3)cc1,Oc1cc(ccc1OC)CCC(=O)c1c(cc(cc1O)O[C@H]1[C@@H]([C@H]([C@H](O)[C@@H](CO)O1)O)O[C@@H]1O[C@@H](C)[C@H](O)[C@H]([C@H]1O)O)O,c1cc2c(Sc3c(N2CCCN(C)C)cc(Cl)cc3)cc1.Oc1cc(ccc1OC)CCC(=O)c1c(cc(cc1O)O[C@H]1[C@@H]([C@H]([C@H](O)[C@@H](CO)O1)O)O[C@@H]1O[C@@H](C)[C@H](O)[C@H]([C@H]1O)O)O,0
836,Chlorpromazine_Hcl,ursodiol,c1ccc2c(c1)N(CCCN(C)C)c1cc(Cl)ccc1S2,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2[C@H](C[C@@H]2C[C@H](O)CC[C@]12C)O)C)CCC(O)=O,c1ccc2c(c1)N(CCCN(C)C)c1cc(Cl)ccc1S2.C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2[C@H](C[C@@H]2C[C@H](O)CC[C@]12C)O)C)CCC(O)=O,0
837,Chlorpromazine_Hcl,diclofenac,CN(CCCN1c2cc(Cl)ccc2Sc2c1cccc2)C,c1c(Cl)c(Nc2ccccc2CC(O)=O)c(cc1)Cl,CN(CCCN1c2cc(Cl)ccc2Sc2c1cccc2)C.c1c(Cl)c(Nc2ccccc2CC(O)=O)c(cc1)Cl,0
838,Chlorpromazine_Hcl,eucalyptol,CN(CCCN1c2c(Sc3ccccc13)ccc(c2)Cl)C,C1C2C(OC(C)(C1)CC2)(C)C,CN(CCCN1c2c(Sc3ccccc13)ccc(c2)Cl)C.C1C2C(OC(C)(C1)CC2)(C)C,0
839,Chlorpromazine_Hcl,beta_carotene,N1(CCCN(C)C)c2c(Sc3ccc(cc13)Cl)cccc2,C(/C=C/C1=C(C)CCCC1(C)C)(C)=C\C=C\C(C)=C\C=C\C=C(\C=C\C=C(\C=C\C1C(C)(CCCC=1C)C)C)C,N1(CCCN(C)C)c2c(Sc3ccc(cc13)Cl)cccc2.C(/C=C/C1=C(C)CCCC1(C)C)(C)=C\C=C\C(C)=C\C=C\C=C(\C=C\C=C(\C=C\C1C(C)(CCCC=1C)C)C)C,0
840,Chlorpromazine_Hcl,menthol,Clc1cc2c(Sc3c(N2CCCN(C)C)cccc3)cc1,CC1CC(C(C(C)C)CC1)O,Clc1cc2c(Sc3c(N2CCCN(C)C)cccc3)cc1.CC1CC(C(C(C)C)CC1)O,0
841,Chlorpromazine_Hcl,alpha-terpineol,CN(CCCN1c2c(cccc2)Sc2c1cc(cc2)Cl)C,C1C(C)=CCC(C1)C(C)(C)O,CN(CCCN1c2c(cccc2)Sc2c1cc(cc2)Cl)C.C1C(C)=CCC(C1)C(C)(C)O,0
842,Chlorpromazine_Hcl,fenchyl_alcohol,C(N1c2cc(Cl)ccc2Sc2ccccc12)CCN(C)C,C12C(C(C(C1)(C)CC2)O)(C)C,C(N1c2cc(Cl)ccc2Sc2ccccc12)CCN(C)C.C12C(C(C(C1)(C)CC2)O)(C)C,0
843,Chlorpromazine_Hcl,biotin,c12c(N(c3ccccc3S1)CCCN(C)C)cc(cc2)Cl,O=C1N[C@H]2[C@@H](N1)CS[C@H]2CCCCC(=O)O,c12c(N(c3ccccc3S1)CCCN(C)C)cc(cc2)Cl.O=C1N[C@H]2[C@@H](N1)CS[C@H]2CCCCC(=O)O,0
844,Chlorpromazine_Hcl,xylitol,N1(c2ccccc2Sc2ccc(Cl)cc12)CCCN(C)C,C(O)[C@H](C(O)[C@H](CO)O)O,N1(c2ccccc2Sc2ccc(Cl)cc12)CCCN(C)C.C(O)[C@H](C(O)[C@H](CO)O)O,0
845,Chlorpromazine_Hcl,trans-cinnamic_acid,c1(ccc2c(c1)N(c1c(S2)cccc1)CCCN(C)C)Cl,c1cc(ccc1)/C=C/C(O)=O,c1(ccc2c(c1)N(c1c(S2)cccc1)CCCN(C)C)Cl.c1cc(ccc1)/C=C/C(O)=O,0
846,Chlorpromazine_Hcl,thimerosal,c1c2c(ccc1)Sc1ccc(Cl)cc1N2CCCN(C)C,c1cc(c(cc1)C(=O)[O-])S[Hg]CC,c1c2c(ccc1)Sc1ccc(Cl)cc1N2CCCN(C)C.c1cc(c(cc1)C(=O)[O-])S[Hg]CC,0
847,Chlorpromazine_Hcl,tyramine,c1cccc2Sc3ccc(Cl)cc3N(CCCN(C)C)c21,c1(O)ccc(cc1)CCN,c1cccc2Sc3ccc(Cl)cc3N(CCCN(C)C)c21.c1(O)ccc(cc1)CCN,0
848,Chlorpromazine_Hcl,fumaric_acid,N1(c2cc(Cl)ccc2Sc2ccccc21)CCCN(C)C,C(/C=C/C(=O)O)(O)=O,N1(c2cc(Cl)ccc2Sc2ccccc21)CCCN(C)C.C(/C=C/C(=O)O)(O)=O,0
849,Chlorpromazine_Hcl,congo_red,c1cc(cc2c1Sc1ccccc1N2CCCN(C)C)Cl,c1c2c(c(S(=O)([O-])=O)cc(c2N)N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4ccccc4c(S(=O)(=O)[O-])c3)cc2)ccc1,c1cc(cc2c1Sc1ccccc1N2CCCN(C)C)Cl.c1c2c(c(S(=O)([O-])=O)cc(c2N)N=Nc2ccc(-c3ccc(cc3)N=Nc3c(N)c4ccccc4c(S(=O)(=O)[O-])c3)cc2)ccc1,1
850,Chlorpromazine_Hcl,vanillin,N(C)(CCCN1c2c(Sc3c1cccc3)ccc(c2)Cl)C,c1cc(C=O)cc(OC)c1O,N(C)(CCCN1c2c(Sc3c1cccc3)ccc(c2)Cl)C.c1cc(C=O)cc(OC)c1O,0
851,Chlorpromazine_Hcl,saccharin,c1c(cc2N(c3ccccc3Sc2c1)CCCN(C)C)Cl,c1cccc2S(=O)(=O)NC(=O)c12,c1c(cc2N(c3ccccc3Sc2c1)CCCN(C)C)Cl.c1cccc2S(=O)(=O)NC(=O)c12,0
852,Chlorpromazine_Hcl,allantoin,c12ccccc1Sc1c(N2CCCN(C)C)cc(Cl)cc1,O=C1NC(NC1NC(=O)N)=O,c12ccccc1Sc1c(N2CCCN(C)C)cc(Cl)cc1.O=C1NC(NC1NC(=O)N)=O,0
853,Chlorpromazine_Hcl,vitamin_A_palmitate,c12ccc(Cl)cc1N(CCCN(C)C)c1ccccc1S2,C1CC(C)(C)C(/C=C/C(=C/C=C/C(C)=C/COC(CCCCCCCCCCCCCCC)=O)C)=C(C1)C,c12ccc(Cl)cc1N(CCCN(C)C)c1ccccc1S2.C1CC(C)(C)C(/C=C/C(=C/C=C/C(C)=C/COC(CCCCCCCCCCCCCCC)=O)C)=C(C1)C,0
854,Chlorpromazine_Hcl,acetylcholine_chloride,c12ccccc2N(c2cc(ccc2S1)Cl)CCCN(C)C,CC(OCC[N+](C)(C)C)=O,c12ccccc2N(c2cc(ccc2S1)Cl)CCCN(C)C.CC(OCC[N+](C)(C)C)=O,0
855,Chlorpromazine_Hcl,dibutyl_phthalate,c1c(cc2N(c3c(Sc2c1)cccc3)CCCN(C)C)Cl,C(OC(c1c(C(=O)OCCCC)cccc1)=O)CCC,c1c(cc2N(c3c(Sc2c1)cccc3)CCCN(C)C)Cl.C(OC(c1c(C(=O)OCCCC)cccc1)=O)CCC,0
856,Chlorpromazine_Hcl,trometamol,c12c(cc(cc2)Cl)N(CCCN(C)C)c2ccccc2S1,OCC(N)(CO)CO,c12c(cc(cc2)Cl)N(CCCN(C)C)c2ccccc2S1.OCC(N)(CO)CO,0
857,Chlorpromazine_Hcl,benzoyl_peroxide,c1c2c(Sc3c(N2CCCN(C)C)cccc3)ccc1Cl,c1(ccccc1)C(OOC(=O)c1ccccc1)=O,c1c2c(Sc3c(N2CCCN(C)C)cccc3)ccc1Cl.c1(ccccc1)C(OOC(=O)c1ccccc1)=O,0
858,Chlorpromazine_Hcl,triethyl_citrate,Clc1cc2c(Sc3ccccc3N2CCCN(C)C)cc1,C(C(O)(CC(=O)OCC)C(OCC)=O)C(OCC)=O,Clc1cc2c(Sc3ccccc3N2CCCN(C)C)cc1.C(C(O)(CC(=O)OCC)C(OCC)=O)C(OCC)=O,0
859,Chlorpromazine_Hcl,triacetin,c1c2c(ccc1)Sc1c(cc(Cl)cc1)N2CCCN(C)C,C(=O)(C)OCC(OC(=O)C)COC(=O)C,c1c2c(ccc1)Sc1c(cc(Cl)cc1)N2CCCN(C)C.C(=O)(C)OCC(OC(=O)C)COC(=O)C,0
860,Chlorpromazine_Hcl,glycerol,Clc1cc2c(cc1)Sc1ccccc1N2CCCN(C)C,C(O)C(O)CO,Clc1cc2c(cc1)Sc1ccccc1N2CCCN(C)C.C(O)C(O)CO,0
861,Chlorpromazine_Hcl,propylene_glycol,c12c(cccc1)N(c1cc(ccc1S2)Cl)CCCN(C)C,C(O)(CO)C,c12c(cccc1)N(c1cc(ccc1S2)Cl)CCCN(C)C.C(O)(CO)C,0
862,Chlorpromazine_Hcl,mebendazole,CN(C)CCCN1c2cc(Cl)ccc2Sc2ccccc12,N(C(=O)OC)c1nc2ccc(C(c3ccccc3)=O)cc2[nH]1,CN(C)CCCN1c2cc(Cl)ccc2Sc2ccccc12.N(C(=O)OC)c1nc2ccc(C(c3ccccc3)=O)cc2[nH]1,0
863,Chlorpromazine_Hcl,L-proline,C(CN(C)C)CN1c2cc(Cl)ccc2Sc2ccccc12,OC(=O)[C@H]1NCCC1,C(CN(C)C)CN1c2cc(Cl)ccc2Sc2ccccc12.OC(=O)[C@H]1NCCC1,0
864,Chlorpromazine_Hcl,L-lysine,S1c2c(cc(cc2)Cl)N(c2c1cccc2)CCCN(C)C,C([C@@H](C(O)=O)N)CCCN,S1c2c(cc(cc2)Cl)N(c2c1cccc2)CCCN(C)C.C([C@@H](C(O)=O)N)CCCN,0
865,Chlorpromazine_Hcl,L-ascorbic_acid,CN(CCCN1c2ccccc2Sc2ccc(cc21)Cl)C,O1C(=O)C(=C(O)[C@H]1[C@@H](O)CO)O,CN(CCCN1c2ccccc2Sc2ccc(cc21)Cl)C.O1C(=O)C(=C(O)[C@H]1[C@@H](O)CO)O,0
866,Chlorpromazine_Hcl,stearic_acid,N(C)(C)CCCN1c2c(Sc3ccc(Cl)cc31)cccc2,C(CCCCCCCCCCCC)CCCCC(=O)O,N(C)(C)CCCN1c2c(Sc3ccc(Cl)cc31)cccc2.C(CCCCCCCCCCCC)CCCCC(=O)O,0
867,Chlorpromazine_Hcl,(R)-(+)-Limonene,c1cccc2c1N(c1c(S2)ccc(c1)Cl)CCCN(C)C,C1C(=CC[C@H](C(=C)C)C1)C,c1cccc2c1N(c1c(S2)ccc(c1)Cl)CCCN(C)C.C1C(=CC[C@H](C(=C)C)C1)C,0
868,Chlorpromazine_Hcl,meglumine,c12cc(Cl)ccc2Sc2ccccc2N1CCCN(C)C,[C@@H](O)([C@H](CNC)O)[C@@H]([C@H](O)CO)O,c12cc(Cl)ccc2Sc2ccccc2N1CCCN(C)C.[C@@H](O)([C@H](CNC)O)[C@@H]([C@H](O)CO)O,0
869,Chlorpromazine_Hcl,hydrochlorothiazide,N1(CCCN(C)C)c2c(ccc(c2)Cl)Sc2ccccc12,O=S(=O)(N)c1cc2S(=O)(NCNc2cc1Cl)=O,N1(CCCN(C)C)c2c(ccc(c2)Cl)Sc2ccccc12.O=S(=O)(N)c1cc2S(=O)(NCNc2cc1Cl)=O,0
870,Chlorpromazine_Hcl,ketoprofen,c12N(c3ccccc3Sc2ccc(Cl)c1)CCCN(C)C,O=C(C(C)c1cccc(c1)C(=O)c1ccccc1)O,c12N(c3ccccc3Sc2ccc(Cl)c1)CCCN(C)C.O=C(C(C)c1cccc(c1)C(=O)c1ccccc1)O,0
871,Chlorpromazine_Hcl,memantine_hydrochloride,c1cc2Sc3ccc(Cl)cc3N(CCCN(C)C)c2cc1,C1C2CC3(C)CC1(CC(C)(C2)C3)N,c1cc2Sc3ccc(Cl)cc3N(CCCN(C)C)c2cc1.C1C2CC3(C)CC1(CC(C)(C2)C3)N,0
872,Chlorpromazine_Hcl,naproxen_sodium,c1cc2c(Sc3c(N2CCCN(C)C)cc(cc3)Cl)cc1,c1c(OC)ccc2cc([C@@H](C([O-])=O)C)ccc12,c1cc2c(Sc3c(N2CCCN(C)C)cc(cc3)Cl)cc1.c1c(OC)ccc2cc([C@@H](C([O-])=O)C)ccc12,0
873,Chlorpromazine_Hcl,mannitol,N(C)(C)CCCN1c2ccccc2Sc2ccc(cc12)Cl,[C@@H](O)([C@@H](CO)O)[C@@H]([C@@H](CO)O)O,N(C)(C)CCCN1c2ccccc2Sc2ccc(cc12)Cl.[C@@H](O)([C@@H](CO)O)[C@@H]([C@@H](CO)O)O,0
874,Chlorpromazine_Hcl,D-sorbitol,c1c(ccc2Sc3ccccc3N(c12)CCCN(C)C)Cl,O[C@@H]([C@@H]([C@@H](O)CO)O)[C@H](O)CO,c1c(ccc2Sc3ccccc3N(c12)CCCN(C)C)Cl.O[C@@H]([C@@H]([C@@H](O)CO)O)[C@H](O)CO,0
875,Chlorpromazine_Hcl,tannic_acid,c1cc(cc2N(CCCN(C)C)c3c(Sc21)cccc3)Cl,O=C(Oc1c(c(cc(C(=O)O[C@H]2[C@@H]([C@H](O[C@@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(c4)O)c3)[C@@H]2OC(c2cc(O)c(c(OC(=O)c3cc(c(c(O)c3)O)O)c2)O)=O)COC(c2cc(O)c(c(OC(=O)c3cc(c(O)c(c3)O)O)c2)O)=O)OC(c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(c(O)c2)O)=O)c1)O)O)c1cc(O)c(O)c(c1)O,c1cc(cc2N(CCCN(C)C)c3c(Sc21)cccc3)Cl.O=C(Oc1c(c(cc(C(=O)O[C@H]2[C@@H]([C@H](O[C@@H](OC(=O)c3cc(O)c(O)c(OC(=O)c4cc(O)c(O)c(c4)O)c3)[C@@H]2OC(c2cc(O)c(c(OC(=O)c3cc(c(c(O)c3)O)O)c2)O)=O)COC(c2cc(O)c(c(OC(=O)c3cc(c(O)c(c3)O)O)c2)O)=O)OC(c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(c(O)c2)O)=O)c1)O)O)c1cc(O)c(O)c(c1)O,1
876,Chlorpromazine_Hcl,rhodamine_B,c1cc2c(cc1Cl)N(c1ccccc1S2)CCCN(C)C,c1(c2c(cc(N(CC)CC)cc2)oc2-c1ccc(c2)=[N+](CC)CC)-c1ccccc1C(O)=O,c1cc2c(cc1Cl)N(c1ccccc1S2)CCCN(C)C.c1(c2c(cc(N(CC)CC)cc2)oc2-c1ccc(c2)=[N+](CC)CC)-c1ccccc1C(O)=O,0
877,Chlorpromazine_Hcl,moxifloxacin,c12N(c3cc(ccc3Sc2cccc1)Cl)CCCN(C)C,C1[C@H]2CN(c3c(OC)c4n(cc(c(c4cc3F)=O)C(O)=O)C3CC3)C[C@H]2NCC1,c12N(c3cc(ccc3Sc2cccc1)Cl)CCCN(C)C.C1[C@H]2CN(c3c(OC)c4n(cc(c(c4cc3F)=O)C(O)=O)C3CC3)C[C@H]2NCC1,0
878,Chlorpromazine_Hcl,ciprofloxacin,C(N1c2c(Sc3c1cccc3)ccc(c2)Cl)CCN(C)C,c1(C(O)=O)cn(C2CC2)c2c(cc(F)c(N3CCNCC3)c2)c1=O,C(N1c2c(Sc3c1cccc3)ccc(c2)Cl)CCN(C)C.c1(C(O)=O)cn(C2CC2)c2c(cc(F)c(N3CCNCC3)c2)c1=O,0
879,Chlorpromazine_Hcl,certirizine,CN(CCCN1c2c(cccc2)Sc2c1cc(cc2)Cl)C,c1cccc(c1)C(N1CCN(CC1)CCOCC(O)=O)c1ccc(Cl)cc1,CN(CCCN1c2c(cccc2)Sc2c1cc(cc2)Cl)C.c1cccc(c1)C(N1CCN(CC1)CCOCC(O)=O)c1ccc(Cl)cc1,0
880,Chlorpromazine_Hcl,budesonide,c1(ccc2c(c1)N(CCCN(C)C)c1ccccc1S2)Cl,[C@@H]12CCC3=CC(=O)C=C[C@]3(C)[C@H]1[C@H](C[C@@]1([C@]3(C(=O)CO)OC(CCC)O[C@@H]3C[C@@H]21)C)O,c1(ccc2c(c1)N(CCCN(C)C)c1ccccc1S2)Cl.[C@@H]12CCC3=CC(=O)C=C[C@]3(C)[C@H]1[C@H](C[C@@]1([C@]3(C(=O)CO)OC(CCC)O[C@@H]3C[C@@H]21)C)O,0
881,Chlorpromazine_Hcl,etidronic_acid,c12c(Sc3c(cccc3)N2CCCN(C)C)ccc(c1)Cl,CC(P(O)(=O)O)(O)P(O)(O)=O,c12c(Sc3c(cccc3)N2CCCN(C)C)ccc(c1)Cl.CC(P(O)(=O)O)(O)P(O)(O)=O,0
882,Chlorpromazine_Hcl,emtricitabine,CN(C)CCCN1c2ccccc2Sc2c1cc(cc2)Cl,O1[C@@H](CO)SC[C@H]1n1c(nc(N)c(F)c1)=O,CN(C)CCCN1c2ccccc2Sc2c1cc(cc2)Cl.O1[C@@H](CO)SC[C@H]1n1c(nc(N)c(F)c1)=O,0
883,Chlorpromazine_Hcl,metoprolol(+)-tartrate,c1cc(Cl)cc2N(CCCN(C)C)c3c(Sc12)cccc3,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,c1cc(Cl)cc2N(CCCN(C)C)c3c(Sc12)cccc3.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.[C@@H]([C@@H](C(=O)O)O)(C(=O)O)O,0
884,Chlorpromazine_Hcl,phenytoin,C(CN1c2cc(ccc2Sc2ccccc12)Cl)CN(C)C,c1(C2(NC(=O)NC2=O)c2ccccc2)ccccc1,C(CN1c2cc(ccc2Sc2ccccc12)Cl)CN(C)C.c1(C2(NC(=O)NC2=O)c2ccccc2)ccccc1,0
885,Chlorpromazine_Hcl,propranolol_hydrochloride,C(CN(C)C)CN1c2c(Sc3ccc(Cl)cc31)cccc2,c1ccc2cccc(c2c1)OCC(O)CNC(C)C,C(CN(C)C)CN1c2c(Sc3ccc(Cl)cc31)cccc2.c1ccc2cccc(c2c1)OCC(O)CNC(C)C,0
886,Chlorpromazine_Hcl,captan,N(CCCN1c2c(Sc3c1cccc3)ccc(Cl)c2)(C)C,O=C1N(SC(Cl)(Cl)Cl)C(=O)C2C1CC=CC2,N(CCCN1c2c(Sc3c1cccc3)ccc(Cl)c2)(C)C.O=C1N(SC(Cl)(Cl)Cl)C(=O)C2C1CC=CC2,0
887,Chlorpromazine_Hcl,neotame,C(N1c2c(Sc3ccc(cc31)Cl)cccc2)CCN(C)C,C(CN[C@H](C(N[C@@H](Cc1ccccc1)C(OC)=O)=O)CC(O)=O)C(C)(C)C,C(N1c2c(Sc3ccc(cc31)Cl)cccc2)CCN(C)C.C(CN[C@H](C(N[C@@H](Cc1ccccc1)C(OC)=O)=O)CC(O)=O)C(C)(C)C,0
888,Chlorpromazine_Hcl,alendronate_sodium,CN(CCCN1c2c(Sc3c1cc(Cl)cc3)cccc2)C,OP(=O)(O)C(CCCN)(O)P([O-])(=O)O,CN(CCCN1c2c(Sc3c1cc(Cl)cc3)cccc2)C.OP(=O)(O)C(CCCN)(O)P([O-])(=O)O,0
889,Chlorpromazine_Hcl,piroxicam,c12c(N(c3cc(ccc3S2)Cl)CCCN(C)C)cccc1,N1(C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1)C,c12c(N(c3cc(ccc3S2)Cl)CCCN(C)C)cccc1.N1(C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1)C,0
890,Chlorpromazine_Hcl,desipramine_hydrochloride,N1(CCCN(C)C)c2cc(Cl)ccc2Sc2ccccc21,c1cc2CCc3ccccc3N(CCCNC)c2cc1,N1(CCCN(C)C)c2cc(Cl)ccc2Sc2ccccc21.c1cc2CCc3ccccc3N(CCCNC)c2cc1,0
891,Chlorpromazine_Hcl,nadolol,N1(c2c(Sc3ccccc13)ccc(Cl)c2)CCCN(C)C,c1c(c2c(cc1)C[C@H]([C@@H](O)C2)O)OCC(O)CNC(C)(C)C,N1(c2c(Sc3ccccc13)ccc(Cl)c2)CCCN(C)C.c1c(c2c(cc1)C[C@H]([C@@H](O)C2)O)OCC(O)CNC(C)(C)C,0
892,Chlorpromazine_Hcl,omeprazole,c1cc2c(N(c3c(cccc3)S2)CCCN(C)C)cc1Cl,COc1ccc2c(c1)[nH]c(n2)S(=O)Cc1c(c(c(C)cn1)OC)C,c1cc2c(N(c3c(cccc3)S2)CCCN(C)C)cc1Cl.COc1ccc2c(c1)[nH]c(n2)S(=O)Cc1c(c(c(C)cn1)OC)C,0
893,Chlorpromazine_Hcl,labetalol_hydrochloride,c1c2Sc3c(cccc3)N(c2cc(Cl)c1)CCCN(C)C,c1(c(C(N)=O)cc(cc1)C(CNC(C)CCc1ccccc1)O)O,c1c2Sc3c(cccc3)N(c2cc(Cl)c1)CCCN(C)C.c1(c(C(N)=O)cc(cc1)C(CNC(C)CCc1ccccc1)O)O,0
894,Chlorpromazine_Hcl,prednisone,Clc1cc2c(Sc3ccccc3N2CCCN(C)C)cc1,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3CCC4[C@](C)(C=CC(=O)C=4)[C@H]3C(=O)C2)CC1)C)O)CO,Clc1cc2c(Sc3ccccc3N2CCCN(C)C)cc1.C(=O)([C@@]1([C@@]2([C@H]([C@@H]3CCC4[C@](C)(C=CC(=O)C=4)[C@H]3C(=O)C2)CC1)C)O)CO,0
895,Chlorpromazine_Hcl,risperidone,CN(CCCN1c2c(Sc3c1cc(cc3)Cl)cccc2)C,C1c2n(c(=O)c(c(C)n2)CCN2CCC(CC2)c2noc3c2ccc(c3)F)CCC1,CN(CCCN1c2c(Sc3c1cc(cc3)Cl)cccc2)C.C1c2n(c(=O)c(c(C)n2)CCN2CCC(CC2)c2noc3c2ccc(c3)F)CCC1,0
896,Chlorpromazine_Hcl,fluconazole,c1c(Cl)cc2c(Sc3ccccc3N2CCCN(C)C)c1,n1cn(nc1)CC(O)(Cn1cncn1)c1c(F)cc(F)cc1,c1c(Cl)cc2c(Sc3ccccc3N2CCCN(C)C)c1.n1cn(nc1)CC(O)(Cn1cncn1)c1c(F)cc(F)cc1,0
897,Chlorpromazine_Hcl,methotrexate_hydrate,CN(C)CCCN1c2c(Sc3ccc(Cl)cc13)cccc2,c1cc(ccc1C(N[C@@H](CCC(=O)O)C(O)=O)=O)N(C)Cc1nc2c(nc1)nc(nc2N)N,CN(C)CCCN1c2c(Sc3ccc(Cl)cc13)cccc2.c1cc(ccc1C(N[C@@H](CCC(=O)O)C(O)=O)=O)N(C)Cc1nc2c(nc1)nc(nc2N)N,0
898,Chlorpromazine_Hcl,tenofovir_alafenamide,S1c2c(cccc2)N(c2c1ccc(Cl)c2)CCCN(C)C,N([P@](Oc1ccccc1)(=O)CO[C@H](C)Cn1cnc2c1ncnc2N)[C@@H](C)C(=O)OC(C)C,S1c2c(cccc2)N(c2c1ccc(Cl)c2)CCCN(C)C.N([P@](Oc1ccccc1)(=O)CO[C@H](C)Cn1cnc2c1ncnc2N)[C@@H](C)C(=O)OC(C)C,0
899,Chlorpromazine_Hcl,carbamazepine,c12c(N(c3ccccc3S2)CCCN(C)C)cc(cc1)Cl,c1ccc2c(c1)C=Cc1c(N2C(N)=O)cccc1,c12c(N(c3ccccc3S2)CCCN(C)C)cc(cc1)Cl.c1ccc2c(c1)C=Cc1c(N2C(N)=O)cccc1,0
900,Taxol,caffeine,CC1[C@H](C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(=O)C)C=1C2(C)C)[C@H](C[C@H]1OC[C@@]31OC(C)=O)O)OC(=O)[C@@H]([C@@H](NC(=O)c1ccccc1)c1ccccc1)O,Cn1c(n(c2ncn(c2c1=O)C)C)=O,CC1[C@H](C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@H]3[C@](C)(C(=O)[C@H](OC(=O)C)C=1C2(C)C)[C@H](C[C@H]1OC[C@@]31OC(C)=O)O)OC(=O)[C@@H]([C@@H](NC(=O)c1ccccc1)c1ccccc1)O.Cn1c(n(c2ncn(c2c1=O)C)C)=O,0
901,Taxol,succinic_acid,c1cc([C@@H]([C@@H](O)C(=O)O[C@@H]2C(C)=C3[C@@H](OC(C)=O)C([C@@]4([C@H](C[C@H]5OC[C@@]5(OC(=O)C)[C@H]4[C@H](OC(c4ccccc4)=O)[C@@](O)(C3(C)C)C2)O)C)=O)NC(c2ccccc2)=O)ccc1,C(C(O)=O)CC(=O)O,c1cc([C@@H]([C@@H](O)C(=O)O[C@@H]2C(C)=C3[C@@H](OC(C)=O)C([C@@]4([C@H](C[C@H]5OC[C@@]5(OC(=O)C)[C@H]4[C@H](OC(c4ccccc4)=O)[C@@](O)(C3(C)C)C2)O)C)=O)NC(c2ccccc2)=O)ccc1.C(C(O)=O)CC(=O)O,0
902,Taxol,octyl_gallate,[C@@H](O)([C@@H](NC(c1ccccc1)=O)c1ccccc1)C(=O)O[C@@H]1C(=C2C(C)([C@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@@]3(C)C(=O)[C@@H]2OC(=O)C)O)OC(C)=O)C1)C)C,O=C(c1cc(c(c(O)c1)O)O)OCCCCCCCC,[C@@H](O)([C@@H](NC(c1ccccc1)=O)c1ccccc1)C(=O)O[C@@H]1C(=C2C(C)([C@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@@H]([C@@]3(C)C(=O)[C@@H]2OC(=O)C)O)OC(C)=O)C1)C)C.O=C(c1cc(c(c(O)c1)O)O)OCCCCCCCC,0
